[*] Record ID,High impact job before?,Course,Iteration,Role,Source,Evaluation,Decision,Attendance,Project quality,High impact job after?
rec26p1texDK7FB2r,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Search,Strong no,Reject,0%,,Unknown
rec9WROQa7eyBvqr2,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Search,Strong no,Reject,0%,,Unknown
recvcx0kgGNrnK4XI,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Unknown,Strong no,Reject,0%,,Unknown
recJMdtAXfeU6Q6ra,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
rec7kXYDL3snJARtB,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Strong no,Reject,0%,,Unknown
recxOVdUGW9LG1gUY,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Weak no,Reject,0%,,Unknown
recQaiwz77WZR5DIF,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Mailing List,Neutral,Reject,0%,,Unknown
recEd39p9MfUZLRcF,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Search,Weak no,Reject,0%,,Unknown
rec1c45j8rMMfrrm0,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
rec6iXIgxq4E32SWx,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Weak no,Reject,0%,,Unknown
recY4W6cWgJ088QfC,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Referral,Neutral,Reject,0%,,Unknown
recJ955FghF4VPyqe,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Referral,Strong no,Reject,0%,,Unknown
reccynAxvDVpPoEV3,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Weak no,Reject,0%,,Unknown
reckln0QRg8aTFP0Y,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recKNgo5Xg5M60oxl,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recJeJTPtnIKMJ3aq,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Ads,Strong no,Reject,0%,,Unknown
rec6Zh6WIWIuEJ4sR,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Unknown,Weak no,Reject,0%,,Unknown
recSKo262nJrPY6ZU,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Search,Strong no,Reject,0%,,Unknown
recygIDrKSzn7zRel,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recqRsVc8Wxmgk1Ra,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Mailing List,Weak no,Reject,0%,,Unknown
recsxS4iBmJ3zFE8O,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Weak no,Reject,0%,,Unknown
rec44UlnLkL711mD6,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Referral,Strong no,Reject,0%,,Unknown
recBKBmFHX7hWb1C5,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Strong no,Reject,0%,,Unknown
recwFYwS6ccSOFwpz,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Mailing List,Neutral,Reject,0%,,Unknown
recrBUc6fnVIPlJnj,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Referral,Strong no,Reject,0%,,Unknown
recFB34KnSVw1FVU0,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Communities,Strong no,Reject,0%,,Unknown
recDkaFeKDsrntWjH,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Unknown,Strong no,Reject,0%,,Unknown
recNmwiHJBNviSE3l,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recwRwBc7qI99Wz7o,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Strong no,Reject,0%,,Unknown
reclOzEDOkWaew0pI,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recSTTwCK8DR6Ri0u,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Strong no,Reject,0%,,Unknown
recFtVurJ00KwaDtP,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Weak no,Reject,0%,,Unknown
rec39UYPo8IUTF5be,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Search,Strong no,Reject,0%,,Unknown
recWcG8x54Jr5lqHJ,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Unknown,Strong no,Reject,0%,,Unknown
recfC0W9MVNaH7wNn,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recdRCZAsHIq9Vr7W,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Referral,Weak no,Reject,0%,,Unknown
recd6BO0olIix11J5,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Unknown,Neutral,Reject,0%,,Unknown
recOBoDGeCm09dtXc,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Neutral,Reject,0%,,Unknown
recUKuMcjzGE1pWeJ,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Unknown,Weak no,Reject,0%,,Unknown
recOwzwTslR9sTIq1,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recp6VWwhR35fVRlH,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recySCTFNoLVEqdu8,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Referral,Strong no,Reject,0%,,Unknown
recoiv6ezovD5HQsL,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Search,Strong no,Reject,0%,,Unknown
recg7ws4GkSzZbyO3,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Weak no,Reject,0%,,Unknown
recIY9Ckw7njAhiUc,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Unknown,Strong no,Reject,0%,,Unknown
recZ69jbifX9xclAC,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Communities,Weak no,Reject,0%,,Unknown
recgriuRYuAov7PPD,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Strong no,Reject,0%,,Unknown
recojw3jNGGjNdS27,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Referral,Strong no,Reject,0%,,Unknown
reclq75kmAtDd4naH,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recCSSaE47KBTZWMx,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
reci7EhkHQYxjurkW,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Weak no,Reject,0%,,Unknown
recT3z3ZOsVcejgEs,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Ads,Strong no,Reject,0%,,Unknown
recSKHyAQ7N02aNCB,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Weak no,Reject,0%,,Unknown
reckRK3KDiU8LDlji,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Weak no,Reject,0%,,Unknown
recWHYiTTsDHKkKq1,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Weak no,Reject,0%,,Unknown
rec3VzT8DpW6qzmDG,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recfioMq1kO3A9zix,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Search,Strong no,Reject,0%,,Unknown
recQ3sYe7YBTV4FbR,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Ads,Strong no,Reject,0%,,Unknown
rece7dZs67YM7gMhi,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recdfLUzcDurprOaY,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Strong no,Reject,0%,,Unknown
recH8HayYGWxmgxV5,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Strong no,Reject,0%,,Unknown
recXbYWsJZXcbF2vA,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Referral,Weak no,Reject,0%,,Unknown
rec9C7coEL2bBDBum,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Referral,Weak no,Reject,0%,,Unknown
recYcG4iDh1kcL6Pp,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Weak no,Reject,0%,,Unknown
rectNxjwO0cCCsJob,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Strong no,Reject,0%,,Unknown
recyRRP67KklF2XeK,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Unknown,Strong no,Reject,0%,,Unknown
recpBKbTw49hykDO3,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recvK4eDKCZaV1xAX,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Weak no,Reject,0%,,Unknown
reckYAM3DgO4ygQhi,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Ads,Weak no,Reject,0%,,Unknown
recRXRFTVmaKOxTsS,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Strong no,Reject,0%,,Unknown
recBtqsKigT9gfaNL,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Neutral,Reject,0%,,Unknown
recH5zKGLDvk9pWqV,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Search,Strong no,Reject,0%,,Unknown
rec0Phjqw03UDIWsk,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Weak no,Reject,0%,,Unknown
recinMbE9ZyC4n5z2,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Strong no,Reject,0%,,Unknown
recTZeV0iEz8xNGHa,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Referral,Weak no,Reject,0%,,Unknown
recpJNE5zqFjp0Czm,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
receskrR6LkDPgy62,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Blogs,Strong no,Reject,0%,,Unknown
recdrTH8Wp6srgCHe,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Referral,Neutral,Reject,0%,,Unknown
recWNXfe9hvQ7WfbA,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recMw0FLhBBdK5kfE,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recAOBL7gBAx0VsxT,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Weak no,Reject,0%,,Unknown
recp92Asuwp29H3fe,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Weak no,Reject,0%,,Unknown
rectFlUX3tXPqde77,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Neutral,Reject,0%,,Unknown
recqQMey8MDlNr6nX,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Ads,Weak no,Reject,0%,,Unknown
recDtCoHSIbm9saBU,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Referral,Weak no,Reject,0%,,Unknown
recJbdfUkljrBbonV,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Strong no,Reject,0%,,Unknown
recMbNqtx4iSrg3yf,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Weak no,Reject,0%,,Unknown
recMfqgNMSQE1j3O0,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Search,Weak no,Reject,0%,,Unknown
recsjk2urDE2rlUaM,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recjxocG3TxP1MRsJ,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Neutral,Reject,0%,,Unknown
rec7nOUgJpQMEHUui,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Referral,Neutral,Reject,0%,,Unknown
recSWTKEAhAG1y5kd,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Neutral,Reject,0%,,Unknown
recjDriJOuihky8zN,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Referral,Weak no,Reject,0%,,Unknown
recMUB7L1Gvg1XnBr,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Referral,Strong no,Reject,0%,,Unknown
recklQQHTKKqBmynz,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Strong no,Reject,0%,,Unknown
reci55x7cLW70drAt,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Neutral,Reject,0%,,Unknown
recSLaPHfLydZdLVL,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Facilitator,Referral,Neutral,Reject,0%,,Unknown
rec4ZHknckTUxDs4U,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Referral,Neutral,Reject,0%,,Unknown
rec43TsTJVVnGlQU5,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Facilitator,Organic Social Media,Weak no,Reject,0%,,Unknown
rec6ylAUb02LLLjes,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Organic Search,Weak no,Reject,0%,,Unknown
recYfU1oRirdBwZyN,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Facilitator,Organic Social Media,Strong no,Reject,0%,,Unknown
recEXuwe5fj1SFk4V,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Referral,Strong no,Reject,0%,,Unknown
recgfBn8LPLFUuwCT,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Referral,Strong no,Reject,0%,,Unknown
recQeJspRSI9yItOK,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Organic Search,Weak no,Reject,0%,,Unknown
recrkDyklsj7TyEIZ,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Facilitator,Organic Social Media,Weak no,Reject,0%,,Unknown
receJWQfWoYPYtPkQ,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Weak no,Reject,0%,,Unknown
recLhZxG4X9JfjTZ6,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Blogs,Strong no,Reject,0%,,Unknown
recrTKxPa5ifCERTw,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Referral,Weak no,Reject,0%,,Unknown
reccHeLJi35ixu67W,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Facilitator,Unknown,Neutral,Reject,0%,,Unknown
recp4RNwno5dIQ9uy,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Weak no,Reject,0%,,Unknown
rec6nGhobpcQCD7pJ,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Blogs,Weak no,Reject,0%,,Unknown
reclD8FwtLpqVIdPI,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Unknown,Strong no,Reject,0%,,Unknown
recQHePtDzkhGPiYk,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recP7Sxr6L3YJokJs,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Referral,Weak no,Reject,0%,,Unknown
recFm0cdlDqSwkAVl,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Strong no,Reject,0%,,Unknown
recCUHxO92qX9rVrf,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Strong no,Reject,0%,,Unknown
rec20OBKTZCaO50Lm,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Strong no,Reject,0%,,Unknown
reclerwZyscZqDvWS,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Facilitator,Organic Social Media,Strong no,Reject,0%,,Unknown
recJbYMuA1GordONJ,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Facilitator,Other,Neutral,Reject,0%,,Unknown
recqfxju6d3icnKfz,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Strong no,Reject,0%,,Unknown
recH8jyUpTOT9H38X,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Neutral,Reject,0%,,Unknown
recH42pIsJYrz9ad1,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Referral,Weak no,Reject,0%,,Unknown
recs8n47tv6Pzfobo,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Organic Social Media,Weak no,Reject,0%,,Unknown
rec6dfldZ04WrIS7I,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Weak no,Reject,0%,,Unknown
rec3c6Xqv8M2Kj6vp,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Facilitator,Communities,Weak no,Reject,0%,,Unknown
recwAqf3xuIAxssVz,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Facilitator,Referral,Weak no,Reject,0%,,Unknown
rec2UEmSBFJlWEH7l,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Organic Social Media,Weak no,Reject,0%,,Unknown
recNCanFVEJtYWxi9,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Strong no,Reject,0%,,Unknown
reczBZV91yHEhSMlT,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Unknown,Strong no,Reject,0%,,Unknown
recQ81g8oDMVOIrmo,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Facilitator,Other,Weak no,Reject,0%,,Unknown
recTQv72E3VpkVHnD,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Facilitator,Organic Social Media,Weak no,Reject,0%,,Unknown
rec0yxLGXkKDkthJI,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Strong no,Reject,0%,,Unknown
recRe2D1No3ixCEct,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Unknown,Weak no,Reject,0%,,Unknown
recUpbnFMm5FD9p2Q,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Facilitator,Referral,Weak yes,Reject,0%,,Unknown
reczCAw6TfDLID8LG,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Communities,Weak no,Reject,0%,,Unknown
rec6W6SbgJPQZySxQ,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Facilitator,Organic Social Media,Strong no,Reject,0%,,Unknown
recYrORajJZv8OFB2,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Strong no,Reject,0%,,Unknown
recvVdtv6tjv49ZHb,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Facilitator,Organic Social Media,Strong no,Reject,0%,,Unknown
recOVC3EEerivloaV,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Organic Social Media,Weak no,Reject,0%,,Unknown
recYvr74t4pL0vgey,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Unknown,Strong no,Reject,0%,,Unknown
reco4Yv5saALrN4GO,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Organic Search,Weak no,Reject,0%,,Unknown
recJAPZhWXlwnLUER,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Facilitator,Organic Social Media,Strong no,Reject,0%,,Unknown
receqx5tpoN8NgkzN,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Referral,Weak no,Reject,0%,,Unknown
recATiaW4YhB3Qq2b,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Neutral,Reject,0%,,Unknown
recf2iHOkWauIsJDq,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
rec4nlySiWoLc3vfi,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Strong no,Reject,0%,,Unknown
recn2xnVSqPCm1HOt,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Facilitator,Organic Social Media,Strong no,Reject,0%,,Unknown
rec8w0GMN8vCIkekX,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Referral,Weak no,Reject,0%,,Unknown
recGQmX1GptqXHHav,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Weak no,Reject,0%,,Unknown
reco7cwBANcD8yCkG,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Referral,Weak no,Reject,0%,,Unknown
reckeUdEzAEU0Z1fs,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Facilitator,Job Board,Weak yes,Reject,0%,,Unknown
recmvq6cJvcXrLkNA,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recbcbzjOKmpRi7XF,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Referral,Weak no,Reject,0%,,Unknown
recwcYDJi9t04NFE8,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Referral,Weak no,Reject,0%,,Unknown
recw9zlzQWF3MUh2u,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Weak no,Reject,0%,,Unknown
recYN7tAWBh8wdLld,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Blogs,Strong no,Reject,0%,,Unknown
reclZfkIkLwQIP7cT,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Strong no,Reject,0%,,Unknown
recoii3bmds2bvdQK,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Strong no,Reject,0%,,Unknown
recwdh9o2P6dKlXIq,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recUb79hUgZ8h3hvK,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Unknown,Weak no,Reject,0%,,Unknown
recwp473pOzZGwFXY,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Strong no,Reject,0%,,Unknown
recK11CwpfJf21it9,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Unknown,Strong no,Reject,0%,,Unknown
reciCKtmcnhDm62Io,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Organic Social Media,Weak no,Reject,0%,,Unknown
recmaRGqn3Y7qkDjQ,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Facilitator,Organic Social Media,,Reject,0%,,Unknown
recOv2NKRwtqDY40w,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Strong no,Reject,0%,,Unknown
recx2n6ua1v37Cyje,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Unknown,Weak no,Reject,0%,,Unknown
rechTP0PR07O8W5yl,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Weak no,Reject,0%,,Unknown
reca8DZU45XNnkmkz,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Weak no,Reject,0%,,Unknown
recl23GbEOQg9GCIN,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Facilitator,Organic Search,Neutral,Reject,0%,,Unknown
recBdlshup72jfNm1,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Organic Social Media,Weak no,Reject,0%,,Unknown
recQ6AnDmfmuyTVdO,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Referral,Neutral,Reject,0%,,Unknown
recUxFS1kxjveFGXr,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Neutral,Reject,0%,,Unknown
recLaKAkxrnmLnNqj,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Weak no,Reject,0%,,Unknown
recxVqhrKSpMaUHpj,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Strong no,Reject,0%,,Unknown
reclfj3VO7awBlHBE,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Neutral,Reject,0%,,Unknown
recJHjDVnUacmNWS6,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Unknown,Weak no,Reject,0%,,Unknown
recTLT7VOWIYIRuw7,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Weak no,Reject,0%,,Unknown
recuHYI9nJMlnhpOO,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Facilitator,Organic Social Media,Neutral,Reject,0%,,Unknown
rec9zLAO22jNIvF7j,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Facilitator,Organic Social Media,Neutral,Reject,0%,,Unknown
rec4R0BXIRUpYpn1U,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Facilitator,Organic Social Media,Weak no,Reject,0%,,Unknown
